site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
38975,-75.283997,36.024696,Unknown,Unknown,1,offshore,16,8.59,0.417,77,77/38975.nc
38976,-75.262024,36.019993,Unknown,Unknown,1,offshore,16,8.6,0.418,77,77/38976.nc
38977,-75.240051,36.015282,Unknown,Unknown,1,offshore,16,8.6,0.419,77,77/38977.nc
38978,-75.218109,36.010567,Unknown,Unknown,1,offshore,16,8.61,0.419,77,77/38978.nc
38979,-75.196167,36.005844,Unknown,Unknown,1,offshore,16,8.62,0.42,77,77/38979.nc
38980,-75.174194,36.001122,Unknown,Unknown,1,offshore,16,8.63,0.421,77,77/38980.nc
38981,-75.152252,35.996387,Unknown,Unknown,1,offshore,16,8.64,0.421,77,77/38981.nc
38982,-75.108337,35.986927,Unknown,Unknown,1,offshore,16,8.65,0.422,77,77/38982.nc
38983,-75.086426,35.982178,Unknown,Unknown,1,offshore,16,8.65,0.423,77,77/38983.nc
38984,-75.042542,35.972683,Unknown,Unknown,1,offshore,16,8.66,0.423,77,77/38984.nc
38985,-75.02063,35.96793,Unknown,Unknown,1,offshore,16,8.66,0.424,77,77/38985.nc
39071,-75.87262,36.167706,Unknown,Unknown,1,offshore,16,7.8,0.349,78,78/39071.nc
39072,-75.520081,36.093906,Unknown,Unknown,1,offshore,16,8.39,0.401,78,78/39072.nc
39073,-75.498077,36.08926,Unknown,Unknown,1,offshore,16,8.42,0.404,78,78/39073.nc
39074,-75.476074,36.084599,Unknown,Unknown,1,offshore,16,8.45,0.406,78,78/39074.nc
39075,-75.454071,36.079937,Unknown,Unknown,1,offshore,16,8.47,0.408,78,78/39075.nc
39076,-75.432068,36.075268,Unknown,Unknown,1,offshore,16,8.49,0.409,78,78/39076.nc
39077,-75.410065,36.070602,Unknown,Unknown,1,offshore,16,8.51,0.411,78,78/39077.nc
39078,-75.388092,36.065922,Unknown,Unknown,1,offshore,16,8.53,0.413,78,78/39078.nc
39079,-75.366089,36.061241,Unknown,Unknown,1,offshore,16,8.54,0.414,78,78/39079.nc
39080,-75.344116,36.056557,Unknown,Unknown,1,offshore,16,8.56,0.415,78,78/39080.nc
39081,-75.322144,36.051865,Unknown,Unknown,1,offshore,16,8.57,0.416,78,78/39081.nc
39082,-75.278168,36.042461,Unknown,Unknown,1,offshore,16,8.59,0.417,78,78/39082.nc
39083,-75.234253,36.033051,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39083.nc
39084,-75.21228,36.028328,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39084.nc
39085,-75.190308,36.023613,Unknown,Unknown,1,offshore,16,8.62,0.42,78,78/39085.nc
39086,-75.124451,36.009418,Unknown,Unknown,1,offshore,16,8.64,0.422,78,78/39086.nc
39087,-75.102478,36.004681,Unknown,Unknown,1,offshore,16,8.65,0.422,78,78/39087.nc
39088,-75.080566,35.999939,Unknown,Unknown,1,offshore,16,8.65,0.422,78,78/39088.nc
39089,-75.014709,35.985676,Unknown,Unknown,1,offshore,16,8.66,0.424,78,78/39089.nc
39165,-75.514313,36.111698,Unknown,Unknown,1,offshore,16,8.4,0.402,78,78/39165.nc
39166,-75.49231,36.107048,Unknown,Unknown,1,offshore,16,8.43,0.405,78,78/39166.nc
39167,-75.448303,36.097721,Unknown,Unknown,1,offshore,16,8.48,0.408,78,78/39167.nc
39168,-75.42627,36.093056,Unknown,Unknown,1,offshore,16,8.5,0.41,78,78/39168.nc
39169,-75.404297,36.088379,Unknown,Unknown,1,offshore,16,8.51,0.411,78,78/39169.nc
39170,-75.360291,36.079018,Unknown,Unknown,1,offshore,16,8.55,0.414,78,78/39170.nc
39171,-75.338318,36.074329,Unknown,Unknown,1,offshore,16,8.56,0.415,78,78/39171.nc
39172,-75.316315,36.069633,Unknown,Unknown,1,offshore,16,8.57,0.416,78,78/39172.nc
39173,-75.228394,36.050816,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39173.nc
39174,-75.206421,36.046097,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39174.nc
39175,-75.184479,36.04137,Unknown,Unknown,1,offshore,16,8.62,0.42,78,78/39175.nc
39176,-75.096619,36.022446,Unknown,Unknown,1,offshore,16,8.65,0.422,78,78/39176.nc
39177,-75.074677,36.017689,Unknown,Unknown,1,offshore,16,8.65,0.422,78,78/39177.nc
39255,-75.574646,36.143417,Unknown,Unknown,1,offshore,16,8.34,0.397,78,78/39255.nc
39256,-75.552612,36.138779,Unknown,Unknown,1,offshore,16,8.36,0.399,78,78/39256.nc
39257,-75.530579,36.134132,Unknown,Unknown,1,offshore,16,8.39,0.402,78,78/39257.nc
39258,-75.486542,36.124825,Unknown,Unknown,1,offshore,16,8.44,0.405,78,78/39258.nc
39259,-75.464539,36.120163,Unknown,Unknown,1,offshore,16,8.46,0.407,78,78/39259.nc
39260,-75.420502,36.110832,Unknown,Unknown,1,offshore,16,8.5,0.41,78,78/39260.nc
39261,-75.354492,36.096786,Unknown,Unknown,1,offshore,16,8.55,0.414,78,78/39261.nc
39262,-75.244568,36.073284,Unknown,Unknown,1,offshore,16,8.6,0.418,78,78/39262.nc
39263,-75.222565,36.068573,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39263.nc
39264,-75.200592,36.063858,Unknown,Unknown,1,offshore,16,8.62,0.42,78,78/39264.nc
39265,-75.090759,36.040195,Unknown,Unknown,1,offshore,16,8.65,0.422,78,78/39265.nc
39346,-76.164978,36.284737,Unknown,Unknown,1,offshore,16,7.24,0.302,78,78/39346.nc
39347,-75.723206,36.193569,Unknown,Unknown,1,offshore,16,8.14,0.38,78,78/39347.nc
39348,-75.568878,36.161209,Unknown,Unknown,1,offshore,16,8.35,0.398,78,78/39348.nc
39349,-75.546844,36.15657,Unknown,Unknown,1,offshore,16,8.37,0.4,78,78/39349.nc
39350,-75.524841,36.15192,Unknown,Unknown,1,offshore,16,8.4,0.403,78,78/39350.nc
39351,-75.502808,36.147274,Unknown,Unknown,1,offshore,16,8.42,0.404,78,78/39351.nc
39352,-75.45874,36.137943,Unknown,Unknown,1,offshore,16,8.47,0.408,78,78/39352.nc
39353,-75.436737,36.133274,Unknown,Unknown,1,offshore,16,8.49,0.409,78,78/39353.nc
39354,-75.414734,36.128609,Unknown,Unknown,1,offshore,16,8.51,0.411,78,78/39354.nc
39355,-75.3927,36.123928,Unknown,Unknown,1,offshore,16,8.52,0.412,78,78/39355.nc
39356,-75.370697,36.119251,Unknown,Unknown,1,offshore,16,8.54,0.413,78,78/39356.nc
39357,-75.260712,36.095764,Unknown,Unknown,1,offshore,16,8.6,0.418,78,78/39357.nc
39358,-75.238708,36.091064,Unknown,Unknown,1,offshore,16,8.6,0.419,78,78/39358.nc
39359,-75.216736,36.086342,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39359.nc
39360,-75.194763,36.081623,Unknown,Unknown,1,offshore,16,8.62,0.42,78,78/39360.nc
39361,-75.172791,36.076897,Unknown,Unknown,1,offshore,16,8.62,0.42,78,78/39361.nc
39362,-75.150818,36.072159,Unknown,Unknown,1,offshore,16,8.63,0.421,78,78/39362.nc
39443,-75.563141,36.179001,Unknown,Unknown,1,offshore,16,8.37,0.4,78,78/39443.nc
39444,-75.541107,36.174358,Unknown,Unknown,1,offshore,16,8.39,0.401,78,78/39444.nc
39445,-75.519043,36.169704,Unknown,Unknown,1,offshore,16,8.41,0.403,78,78/39445.nc
39446,-75.49704,36.165051,Unknown,Unknown,1,offshore,16,8.43,0.405,78,78/39446.nc
39447,-75.475006,36.160393,Unknown,Unknown,1,offshore,16,8.46,0.407,78,78/39447.nc
39448,-75.430969,36.151062,Unknown,Unknown,1,offshore,16,8.49,0.41,78,78/39448.nc
39449,-75.408936,36.146385,Unknown,Unknown,1,offshore,16,8.51,0.411,78,78/39449.nc
39450,-75.386902,36.141716,Unknown,Unknown,1,offshore,16,8.53,0.412,78,78/39450.nc
39451,-75.364899,36.137028,Unknown,Unknown,1,offshore,16,8.54,0.414,78,78/39451.nc
39452,-75.23288,36.108822,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39452.nc
39453,-75.210907,36.104111,Unknown,Unknown,1,offshore,16,8.61,0.419,78,78/39453.nc
39454,-75.188904,36.099388,Unknown,Unknown,1,offshore,16,8.62,0.42,78,78/39454.nc
39455,-75.166931,36.094662,Unknown,Unknown,1,offshore,16,8.63,0.42,78,78/39455.nc
39456,-75.144958,36.089931,Unknown,Unknown,1,offshore,16,8.63,0.421,78,78/39456.nc
39526,-75.601501,36.206062,Unknown,Unknown,1,offshore,16,8.34,0.398,79,79/39526.nc
39527,-75.579437,36.201427,Unknown,Unknown,1,offshore,16,8.36,0.399,79,79/39527.nc
39528,-75.535339,36.192142,Unknown,Unknown,1,offshore,16,8.4,0.403,79,79/39528.nc
39529,-75.513306,36.187489,Unknown,Unknown,1,offshore,16,8.42,0.404,79,79/39529.nc
39530,-75.491272,36.182835,Unknown,Unknown,1,offshore,16,8.44,0.406,79,79/39530.nc
39531,-75.469238,36.178169,Unknown,Unknown,1,offshore,16,8.46,0.407,79,79/39531.nc
39532,-75.447205,36.173504,Unknown,Unknown,1,offshore,16,8.48,0.409,79,79/39532.nc
39533,-75.403137,36.164173,Unknown,Unknown,1,offshore,16,8.52,0.411,79,79/39533.nc
39534,-75.227051,36.126598,Unknown,Unknown,1,offshore,16,8.61,0.419,79,79/39534.nc
39535,-75.183044,36.117149,Unknown,Unknown,1,offshore,16,8.62,0.42,79,79/39535.nc
39536,-75.161072,36.112415,Unknown,Unknown,1,offshore,16,8.63,0.42,79,79/39536.nc
39580,-75.551636,36.214581,Unknown,Unknown,1,offshore,16,8.4,0.403,79,79/39580.nc
39581,-75.507538,36.205276,Unknown,Unknown,1,offshore,16,8.44,0.406,79,79/39581.nc
39582,-75.485474,36.200626,Unknown,Unknown,1,offshore,16,8.45,0.407,79,79/39582.nc
39583,-75.46344,36.195965,Unknown,Unknown,1,offshore,16,8.47,0.408,79,79/39583.nc
39584,-75.441406,36.191299,Unknown,Unknown,1,offshore,16,8.49,0.409,79,79/39584.nc
39585,-75.419373,36.186626,Unknown,Unknown,1,offshore,16,8.5,0.411,79,79/39585.nc
39586,-75.243225,36.149075,Unknown,Unknown,1,offshore,16,8.6,0.418,79,79/39586.nc
39587,-75.199219,36.139645,Unknown,Unknown,1,offshore,16,8.61,0.419,79,79/39587.nc
39636,-75.545868,36.23238,Unknown,Unknown,1,offshore,16,8.41,0.404,79,79/39636.nc
39637,-75.523804,36.227722,Unknown,Unknown,1,offshore,16,8.43,0.405,79,79/39637.nc
39638,-75.50177,36.223072,Unknown,Unknown,1,offshore,16,8.45,0.407,79,79/39638.nc
39639,-75.479706,36.21841,Unknown,Unknown,1,offshore,16,8.46,0.408,79,79/39639.nc
39640,-75.435608,36.209084,Unknown,Unknown,1,offshore,16,8.49,0.41,79,79/39640.nc
39641,-75.413574,36.204411,Unknown,Unknown,1,offshore,16,8.51,0.411,79,79/39641.nc
39642,-75.237366,36.166847,Unknown,Unknown,1,offshore,16,8.6,0.419,79,79/39642.nc
39692,-75.584229,36.259453,Unknown,Unknown,1,offshore,16,8.39,0.403,79,79/39692.nc
39693,-75.5401,36.250164,Unknown,Unknown,1,offshore,16,8.42,0.405,79,79/39693.nc
39694,-75.518036,36.245514,Unknown,Unknown,1,offshore,16,8.44,0.406,79,79/39694.nc
39695,-75.495972,36.24086,Unknown,Unknown,1,offshore,16,8.46,0.407,79,79/39695.nc
39696,-75.473938,36.236195,Unknown,Unknown,1,offshore,16,8.47,0.408,79,79/39696.nc
39697,-75.42984,36.226871,Unknown,Unknown,1,offshore,16,8.5,0.411,79,79/39697.nc
39698,-75.407776,36.222191,Unknown,Unknown,1,offshore,16,8.52,0.412,79,79/39698.nc
39699,-75.385742,36.217514,Unknown,Unknown,1,offshore,16,8.53,0.413,79,79/39699.nc
39700,-75.25354,36.189331,Unknown,Unknown,1,offshore,16,8.59,0.418,79,79/39700.nc
39701,-75.231537,36.184612,Unknown,Unknown,1,offshore,16,8.6,0.418,79,79/39701.nc
39761,-75.578491,36.277241,Unknown,Unknown,1,offshore,16,8.4,0.404,79,79/39761.nc
39762,-75.556396,36.27261,Unknown,Unknown,1,offshore,16,8.42,0.405,79,79/39762.nc
39763,-75.512268,36.263313,Unknown,Unknown,1,offshore,16,8.45,0.407,79,79/39763.nc
39764,-75.490204,36.258652,Unknown,Unknown,1,offshore,16,8.47,0.408,79,79/39764.nc
39765,-75.46814,36.253986,Unknown,Unknown,1,offshore,16,8.48,0.409,79,79/39765.nc
39766,-75.446106,36.249317,Unknown,Unknown,1,offshore,16,8.49,0.41,79,79/39766.nc
39767,-75.424042,36.244648,Unknown,Unknown,1,offshore,16,8.51,0.411,79,79/39767.nc
39768,-75.401978,36.239971,Unknown,Unknown,1,offshore,16,8.52,0.412,79,79/39768.nc
39769,-75.35791,36.230614,Unknown,Unknown,1,offshore,16,8.55,0.414,79,79/39769.nc
39770,-75.269745,36.211815,Unknown,Unknown,1,offshore,16,8.59,0.418,79,79/39770.nc
39839,-75.948547,36.373249,Unknown,Unknown,1,offshore,16,7.47,0.319,79,79/39839.nc
39841,-75.572723,36.29504,Unknown,Unknown,1,offshore,16,8.42,0.405,79,79/39841.nc
39842,-75.550659,36.290394,Unknown,Unknown,1,offshore,16,8.43,0.406,79,79/39842.nc
39843,-75.5065,36.281097,Unknown,Unknown,1,offshore,16,8.46,0.408,79,79/39843.nc
39844,-75.484436,36.276443,Unknown,Unknown,1,offshore,16,8.48,0.409,79,79/39844.nc
39845,-75.462372,36.271774,Unknown,Unknown,1,offshore,16,8.49,0.41,79,79/39845.nc
39846,-75.440308,36.267117,Unknown,Unknown,1,offshore,16,8.5,0.411,79,79/39846.nc
39847,-75.418243,36.262436,Unknown,Unknown,1,offshore,16,8.52,0.412,79,79/39847.nc
39848,-75.396179,36.257759,Unknown,Unknown,1,offshore,16,8.53,0.413,79,79/39848.nc
39849,-75.374146,36.253075,Unknown,Unknown,1,offshore,16,8.54,0.414,79,79/39849.nc
39850,-75.330017,36.243698,Unknown,Unknown,1,offshore,16,8.56,0.416,79,79/39850.nc
39851,-75.263916,36.229588,Unknown,Unknown,1,offshore,16,8.59,0.418,79,79/39851.nc
39924,-75.965027,36.395618,Unknown,Unknown,1,offshore,16,7.49,0.322,79,79/39924.nc
39926,-75.721649,36.345222,Unknown,Unknown,1,offshore,16,8.24,0.39,79,79/39926.nc
39927,-75.58905,36.317482,Unknown,Unknown,1,offshore,16,8.42,0.405,79,79/39927.nc
39928,-75.566956,36.31284,Unknown,Unknown,1,offshore,16,8.43,0.406,79,79/39928.nc
39929,-75.544891,36.308193,Unknown,Unknown,1,offshore,16,8.44,0.407,79,79/39929.nc
39930,-75.522797,36.303539,Unknown,Unknown,1,offshore,16,8.46,0.408,79,79/39930.nc
39931,-75.500732,36.298889,Unknown,Unknown,1,offshore,16,8.47,0.409,79,79/39931.nc
39932,-75.478638,36.294224,Unknown,Unknown,1,offshore,16,8.48,0.41,79,79/39932.nc
39933,-75.434509,36.284897,Unknown,Unknown,1,offshore,16,8.51,0.412,79,79/39933.nc
39934,-75.412445,36.280224,Unknown,Unknown,1,offshore,16,8.52,0.413,79,79/39934.nc
39935,-75.390381,36.275539,Unknown,Unknown,1,offshore,16,8.53,0.413,79,79/39935.nc
39936,-75.368317,36.270855,Unknown,Unknown,1,offshore,16,8.55,0.414,79,79/39936.nc
39937,-75.346252,36.266167,Unknown,Unknown,1,offshore,16,8.56,0.415,79,79/39937.nc
39938,-75.324219,36.261482,Unknown,Unknown,1,offshore,16,8.57,0.416,79,79/39938.nc
39999,-75.981506,36.417999,Unknown,Unknown,1,offshore,16,7.52,0.324,79,79/39999.nc
40000,-75.959381,36.413445,Unknown,Unknown,1,offshore,16,7.63,0.335,80,80/40000.nc
40002,-75.738037,36.367641,Unknown,Unknown,1,offshore,16,8.21,0.387,80,80/40002.nc
40003,-75.715942,36.363029,Unknown,Unknown,1,offshore,16,8.25,0.391,80,80/40003.nc
40004,-75.693817,36.358421,Unknown,Unknown,1,offshore,16,8.3,0.395,80,80/40004.nc
40005,-75.517029,36.321331,Unknown,Unknown,1,offshore,16,8.47,0.409,80,80/40005.nc
40006,-75.494934,36.316677,Unknown,Unknown,1,offshore,16,8.48,0.41,80,80/40006.nc
40007,-75.47287,36.312023,Unknown,Unknown,1,offshore,16,8.5,0.411,80,80/40007.nc
40008,-75.450806,36.307358,Unknown,Unknown,1,offshore,16,8.51,0.412,80,80/40008.nc
40009,-75.406647,36.298008,Unknown,Unknown,1,offshore,16,8.53,0.413,80,80/40009.nc
40010,-75.362488,36.288643,Unknown,Unknown,1,offshore,16,8.55,0.415,80,80/40010.nc
40011,-75.340454,36.283947,Unknown,Unknown,1,offshore,16,8.56,0.416,80,80/40011.nc
40012,-75.31839,36.279255,Unknown,Unknown,1,offshore,16,8.57,0.417,80,80/40012.nc
40013,-75.296326,36.274551,Unknown,Unknown,1,offshore,16,8.58,0.417,80,80/40013.nc
40074,-75.998016,36.440384,Unknown,Unknown,1,offshore,16,7.47,0.321,80,80/40074.nc
40076,-75.953705,36.431267,Unknown,Unknown,1,offshore,16,7.68,0.341,80,80/40076.nc
40078,-75.73233,36.385448,Unknown,Unknown,1,offshore,16,8.22,0.388,80,80/40078.nc
40079,-75.710205,36.380844,Unknown,Unknown,1,offshore,16,8.26,0.392,80,80/40079.nc
40080,-75.68808,36.376221,Unknown,Unknown,1,offshore,16,8.3,0.396,80,80/40080.nc
40081,-75.59964,36.357716,Unknown,Unknown,1,offshore,16,8.42,0.406,80,80/40081.nc
40082,-75.55542,36.348431,Unknown,Unknown,1,offshore,16,8.46,0.408,80,80/40082.nc
40083,-75.51123,36.33913,Unknown,Unknown,1,offshore,16,8.48,0.41,80,80/40083.nc
40084,-75.489166,36.33448,Unknown,Unknown,1,offshore,16,8.49,0.411,80,80/40084.nc
40085,-75.467072,36.329815,Unknown,Unknown,1,offshore,16,8.5,0.412,80,80/40085.nc
40086,-75.445007,36.325138,Unknown,Unknown,1,offshore,16,8.51,0.413,80,80/40086.nc
40087,-75.400818,36.315796,Unknown,Unknown,1,offshore,16,8.54,0.414,80,80/40087.nc
40088,-75.356689,36.306427,Unknown,Unknown,1,offshore,16,8.56,0.415,80,80/40088.nc
40089,-75.334625,36.301735,Unknown,Unknown,1,offshore,16,8.57,0.416,80,80/40089.nc
40090,-75.312561,36.297035,Unknown,Unknown,1,offshore,16,8.58,0.417,80,80/40090.nc
40142,-75.748718,36.407864,Unknown,Unknown,1,offshore,16,8.21,0.387,80,80/40142.nc
40143,-75.726593,36.403255,Unknown,Unknown,1,offshore,16,8.25,0.39,80,80/40143.nc
40144,-75.704468,36.398647,Unknown,Unknown,1,offshore,16,8.28,0.393,80,80/40144.nc
40145,-75.615997,36.380154,Unknown,Unknown,1,offshore,16,8.41,0.404,80,80/40145.nc
40146,-75.593872,36.375515,Unknown,Unknown,1,offshore,16,8.43,0.407,80,80/40146.nc
40147,-75.571777,36.37088,Unknown,Unknown,1,offshore,16,8.45,0.408,80,80/40147.nc
40148,-75.483368,36.352264,Unknown,Unknown,1,offshore,16,8.5,0.412,80,80/40148.nc
40149,-75.461273,36.347603,Unknown,Unknown,1,offshore,16,8.52,0.413,80,80/40149.nc
40150,-75.439209,36.342937,Unknown,Unknown,1,offshore,16,8.52,0.413,80,80/40150.nc
40151,-75.417114,36.338261,Unknown,Unknown,1,offshore,16,8.54,0.414,80,80/40151.nc
40152,-75.39502,36.333588,Unknown,Unknown,1,offshore,16,8.54,0.415,80,80/40152.nc
40153,-75.372955,36.328899,Unknown,Unknown,1,offshore,16,8.55,0.415,80,80/40153.nc
40154,-75.350861,36.324215,Unknown,Unknown,1,offshore,16,8.56,0.416,80,80/40154.nc
40155,-75.328796,36.319523,Unknown,Unknown,1,offshore,16,8.57,0.417,80,80/40155.nc
40156,-75.306732,36.314823,Unknown,Unknown,1,offshore,16,8.58,0.417,80,80/40156.nc
40211,-76.031067,36.48513,Unknown,Unknown,1,offshore,16,7.41,0.315,80,80/40211.nc
40212,-75.743011,36.425678,Unknown,Unknown,1,offshore,16,8.22,0.388,80,80/40212.nc
40213,-75.720886,36.42107,Unknown,Unknown,1,offshore,16,8.26,0.391,80,80/40213.nc
40214,-75.69873,36.416458,Unknown,Unknown,1,offshore,16,8.29,0.394,80,80/40214.nc
40215,-75.632355,36.402592,Unknown,Unknown,1,offshore,16,8.39,0.403,80,80/40215.nc
40216,-75.610229,36.397957,Unknown,Unknown,1,offshore,16,8.41,0.405,80,80/40216.nc
40217,-75.588135,36.393318,Unknown,Unknown,1,offshore,16,8.44,0.407,80,80/40217.nc
40218,-75.56601,36.388676,Unknown,Unknown,1,offshore,16,8.46,0.409,80,80/40218.nc
40219,-75.543884,36.384033,Unknown,Unknown,1,offshore,16,8.47,0.41,80,80/40219.nc
40220,-75.52179,36.379379,Unknown,Unknown,1,offshore,16,8.49,0.411,80,80/40220.nc
40221,-75.499695,36.374722,Unknown,Unknown,1,offshore,16,8.5,0.412,80,80/40221.nc
40222,-75.4776,36.370056,Unknown,Unknown,1,offshore,16,8.51,0.413,80,80/40222.nc
40223,-75.43338,36.360725,Unknown,Unknown,1,offshore,16,8.53,0.414,80,80/40223.nc
40224,-75.411316,36.356052,Unknown,Unknown,1,offshore,16,8.54,0.414,80,80/40224.nc
40225,-75.389221,36.351376,Unknown,Unknown,1,offshore,16,8.55,0.415,80,80/40225.nc
40226,-75.367126,36.346684,Unknown,Unknown,1,offshore,16,8.56,0.416,80,80/40226.nc
40227,-75.345032,36.341995,Unknown,Unknown,1,offshore,16,8.57,0.416,80,80/40227.nc
40228,-75.322968,36.337296,Unknown,Unknown,1,offshore,16,8.58,0.417,80,80/40228.nc
40289,-76.09198,36.516567,Unknown,Unknown,1,offshore,16,7.12,0.287,80,80/40289.nc
40291,-76.025421,36.502968,Unknown,Unknown,1,offshore,16,7.48,0.323,80,80/40291.nc
40292,-76.003235,36.498417,Unknown,Unknown,1,offshore,16,7.54,0.329,80,80/40292.nc
40294,-75.958862,36.489311,Unknown,Unknown,1,offshore,16,7.58,0.332,80,80/40294.nc
40295,-75.936707,36.484749,Unknown,Unknown,1,offshore,16,7.62,0.335,80,80/40295.nc
40296,-75.604492,36.415764,Unknown,Unknown,1,offshore,16,8.42,0.406,80,80/40296.nc
40297,-75.582336,36.411118,Unknown,Unknown,1,offshore,16,8.45,0.408,80,80/40297.nc
40298,-75.560242,36.406475,Unknown,Unknown,1,offshore,16,8.46,0.409,80,80/40298.nc
40299,-75.538116,36.401836,Unknown,Unknown,1,offshore,16,8.48,0.411,80,80/40299.nc
40300,-75.515991,36.397179,Unknown,Unknown,1,offshore,16,8.5,0.412,80,80/40300.nc
40301,-75.493896,36.392525,Unknown,Unknown,1,offshore,16,8.51,0.413,80,80/40301.nc
40302,-75.471802,36.387859,Unknown,Unknown,1,offshore,16,8.52,0.414,80,80/40302.nc
40303,-75.449677,36.383194,Unknown,Unknown,1,offshore,16,8.53,0.414,80,80/40303.nc
40304,-75.427582,36.378521,Unknown,Unknown,1,offshore,16,8.54,0.415,80,80/40304.nc
40305,-75.405487,36.373844,Unknown,Unknown,1,offshore,16,8.55,0.415,80,80/40305.nc
40306,-75.383392,36.369164,Unknown,Unknown,1,offshore,16,8.56,0.416,80,80/40306.nc
40307,-75.361298,36.364471,Unknown,Unknown,1,offshore,16,8.57,0.416,80,80/40307.nc
40308,-75.339233,36.359783,Unknown,Unknown,1,offshore,16,8.57,0.417,80,80/40308.nc
40379,-76.019775,36.52079,Unknown,Unknown,1,offshore,16,7.43,0.319,80,80/40379.nc
40380,-75.997559,36.516243,Unknown,Unknown,1,offshore,16,7.48,0.324,80,80/40380.nc
40384,-75.576599,36.428928,Unknown,Unknown,1,offshore,16,8.45,0.408,80,80/40384.nc
40385,-75.554443,36.424286,Unknown,Unknown,1,offshore,16,8.47,0.41,80,80/40385.nc
40386,-75.532349,36.419624,Unknown,Unknown,1,offshore,16,8.49,0.411,80,80/40386.nc
40387,-75.510223,36.414978,Unknown,Unknown,1,offshore,16,8.5,0.412,80,80/40387.nc
40388,-75.488098,36.410316,Unknown,Unknown,1,offshore,16,8.51,0.413,80,80/40388.nc
40389,-75.466003,36.405651,Unknown,Unknown,1,offshore,16,8.53,0.414,80,80/40389.nc
40390,-75.443878,36.400982,Unknown,Unknown,1,offshore,16,8.54,0.415,80,80/40390.nc
40391,-75.421783,36.396313,Unknown,Unknown,1,offshore,16,8.55,0.415,80,80/40391.nc
40392,-75.399658,36.391632,Unknown,Unknown,1,offshore,16,8.56,0.416,80,80/40392.nc
40393,-75.355469,36.382256,Unknown,Unknown,1,offshore,16,8.57,0.417,80,80/40393.nc
40394,-75.333374,36.37756,Unknown,Unknown,1,offshore,16,8.58,0.417,80,80/40394.nc
40466,-76.014099,36.538628,Unknown,Unknown,1,offshore,16,7.36,0.312,80,80/40466.nc
40469,-75.570801,36.446728,Unknown,Unknown,1,offshore,16,8.46,0.409,80,80/40469.nc
40470,-75.548706,36.442089,Unknown,Unknown,1,offshore,16,8.48,0.41,80,80/40470.nc
40471,-75.52655,36.437424,Unknown,Unknown,1,offshore,16,8.49,0.412,80,80/40471.nc
40472,-75.504425,36.432777,Unknown,Unknown,1,offshore,16,8.5,0.413,80,80/40472.nc
40473,-75.4823,36.428116,Unknown,Unknown,1,offshore,16,8.52,0.413,80,80/40473.nc
40474,-75.460205,36.423454,Unknown,Unknown,1,offshore,16,8.53,0.414,80,80/40474.nc
40475,-75.415955,36.414101,Unknown,Unknown,1,offshore,16,8.55,0.416,80,80/40475.nc
40476,-75.39386,36.409428,Unknown,Unknown,1,offshore,16,8.56,0.416,80,80/40476.nc
40477,-75.371765,36.404743,Unknown,Unknown,1,offshore,16,8.57,0.417,80,80/40477.nc
40559,-75.96405,36.547359,Unknown,Unknown,1,offshore,16,7.47,0.321,81,81/40559.nc
40560,-75.542908,36.459885,Unknown,Unknown,1,offshore,16,8.48,0.41,81,81/40560.nc
40561,-75.520782,36.455231,Unknown,Unknown,1,offshore,16,8.5,0.412,81,81/40561.nc
40562,-75.498657,36.450581,Unknown,Unknown,1,offshore,16,8.51,0.413,81,81/40562.nc
40563,-75.476501,36.445911,Unknown,Unknown,1,offshore,16,8.52,0.414,81,81/40563.nc
40564,-75.454407,36.441246,Unknown,Unknown,1,offshore,16,8.53,0.415,81,81/40564.nc
40565,-75.410156,36.4319,Unknown,Unknown,1,offshore,16,8.55,0.416,81,81/40565.nc
40566,-75.388031,36.427212,Unknown,Unknown,1,offshore,16,8.56,0.417,81,81/40566.nc
40567,-75.365936,36.422531,Unknown,Unknown,1,offshore,16,8.57,0.417,81,81/40567.nc
40647,-75.537109,36.477684,Unknown,Unknown,1,offshore,16,8.48,0.411,81,81/40647.nc
40648,-75.514984,36.473038,Unknown,Unknown,1,offshore,16,8.5,0.412,81,81/40648.nc
40649,-75.492859,36.468376,Unknown,Unknown,1,offshore,16,8.51,0.413,81,81/40649.nc
40650,-75.470703,36.463711,Unknown,Unknown,1,offshore,16,8.53,0.414,81,81/40650.nc
40651,-75.448578,36.459038,Unknown,Unknown,1,offshore,16,8.54,0.415,81,81/40651.nc
40652,-75.426453,36.454365,Unknown,Unknown,1,offshore,16,8.55,0.416,81,81/40652.nc
40653,-75.382202,36.445004,Unknown,Unknown,1,offshore,16,8.57,0.417,81,81/40653.nc
40654,-75.360107,36.440319,Unknown,Unknown,1,offshore,16,8.58,0.418,81,81/40654.nc
40655,-75.205383,36.407364,Unknown,Unknown,1,offshore,16,8.63,0.421,81,81/40655.nc
